Row=13 OUT_DIR=/users/hiu-yeung.cheng/clusterlensing/out/row13 DE_PROCS=16 MCMC_PROCS=16
Setup complete. Lensing system initialized.
True time delays: [    0.          2994.3059309   5379.3129506   8453.37889132
 12052.18503297]
True luminosity distances: 14779.482152627432
Lensed luminosity distances: [3.36333995e+03 2.45641528e+03 2.97375624e+03 1.24876180e+04
 1.38377262e+07]

Running the full analysis pipeline...
--- Running DE for Cluster 0 ---
[DE] Process Pool with 16 procs (init=latinhypercube, popsize=50)
differential_evolution step 1: f(x)= 3000.0
differential_evolution step 2: f(x)= 3000.0
differential_evolution step 3: f(x)= 3000.0
differential_evolution step 4: f(x)= 3000.0
differential_evolution step 5: f(x)= 3000.0
differential_evolution step 6: f(x)= 3000.0
differential_evolution step 7: f(x)= 3000.0
differential_evolution step 8: f(x)= 3000.0
differential_evolution step 9: f(x)= 2459.0798868821007
differential_evolution step 10: f(x)= 2047.665159065818
differential_evolution step 11: f(x)= 2047.665159065818
differential_evolution step 12: f(x)= 2047.665159065818
differential_evolution step 13: f(x)= 2047.665159065818
differential_evolution step 14: f(x)= 2047.665159065818
differential_evolution step 15: f(x)= 2047.665159065818
differential_evolution step 16: f(x)= 2047.665159065818
differential_evolution step 17: f(x)= 2047.665159065818
differential_evolution step 18: f(x)= 2047.665159065818
differential_evolution step 19: f(x)= 1184.9421022422844
differential_evolution step 20: f(x)= 1184.9421022422844
differential_evolution step 21: f(x)= 1184.9421022422844
differential_evolution step 22: f(x)= 1184.9421022422844
differential_evolution step 23: f(x)= 1184.9421022422844
differential_evolution step 24: f(x)= 1184.9421022422844
differential_evolution step 25: f(x)= 1184.9421022422844
differential_evolution step 26: f(x)= 1184.9421022422844
differential_evolution step 27: f(x)= 1184.9421022422844
differential_evolution step 28: f(x)= 1184.9421022422844
differential_evolution step 29: f(x)= 1184.9421022422844
differential_evolution step 30: f(x)= 1184.9421022422844
differential_evolution step 31: f(x)= 1184.9421022422844
differential_evolution step 32: f(x)= 1184.9421022422844
differential_evolution step 33: f(x)= 1184.9421022422844
differential_evolution step 34: f(x)= 1184.9421022422844
differential_evolution step 35: f(x)= 1184.9421022422844
differential_evolution step 36: f(x)= 1142.289974632388
differential_evolution step 37: f(x)= 1142.289974632388
differential_evolution step 38: f(x)= 1142.289974632388
differential_evolution step 39: f(x)= 1059.0951330093028
differential_evolution step 40: f(x)= 1059.0951330093028
differential_evolution step 41: f(x)= 1059.0951330093028
differential_evolution step 42: f(x)= 1002.2194336485193
differential_evolution step 43: f(x)= 1002.2194336485193
differential_evolution step 44: f(x)= 1002.2194336485193
differential_evolution step 45: f(x)= 1002.2194336485193
differential_evolution step 46: f(x)= 1002.2194336485193
differential_evolution step 47: f(x)= 1002.2194336485193
differential_evolution step 48: f(x)= 1002.2194336485193
differential_evolution step 49: f(x)= 956.2900955876014
differential_evolution step 50: f(x)= 956.2900955876014
differential_evolution step 51: f(x)= 956.2900955876014
differential_evolution step 52: f(x)= 956.2900955876014
differential_evolution step 53: f(x)= 956.2900955876014
differential_evolution step 54: f(x)= 956.2900955876014
differential_evolution step 55: f(x)= 956.2900955876014
differential_evolution step 56: f(x)= 956.2900955876014
differential_evolution step 57: f(x)= 956.2900955876014
differential_evolution step 58: f(x)= 830.0169477900944
differential_evolution step 59: f(x)= 830.0169477900944
differential_evolution step 60: f(x)= 830.0169477900944
differential_evolution step 61: f(x)= 830.0169477900944
differential_evolution step 62: f(x)= 830.0169477900944
differential_evolution step 63: f(x)= 830.0169477900944
differential_evolution step 64: f(x)= 815.9042289064765
differential_evolution step 65: f(x)= 815.9042289064765
differential_evolution step 66: f(x)= 815.9042289064765
differential_evolution step 67: f(x)= 815.9042289064765
differential_evolution step 68: f(x)= 815.9042289064765
differential_evolution step 69: f(x)= 815.9042289064765
differential_evolution step 70: f(x)= 815.9042289064765
differential_evolution step 71: f(x)= 815.9042289064765
differential_evolution step 72: f(x)= 815.9042289064765
differential_evolution step 73: f(x)= 815.9042289064765
differential_evolution step 74: f(x)= 815.9042289064765
differential_evolution step 75: f(x)= 815.9042289064765
differential_evolution step 76: f(x)= 795.7493361384404
differential_evolution step 77: f(x)= 795.7493361384404
differential_evolution step 78: f(x)= 795.7493361384404
differential_evolution step 79: f(x)= 786.5531749997227
differential_evolution step 80: f(x)= 786.5531749997227
differential_evolution step 81: f(x)= 786.5531749997227
differential_evolution step 82: f(x)= 786.5531749997227
